id,target
245186,1
245187,1
245188,0
245189,0
245190,0
245191,1
245192,1
245193,1
245194,1
245195,1
245196,0
245197,0
245198,0
245199,0
245200,1
245201,1
245202,0
245203,0
245204,0
245205,0
245206,0
245207,0
245208,1
245209,1
245210,0
245211,0
245212,0
245213,0
245214,1
245215,1
245216,1
245217,1
245218,0
245219,1
245220,0
245221,0
245222,0
245223,0
245224,1
245225,0
245226,0
245227,0
245228,1
245229,1
245230,0
245231,1
245232,1
245233,1
245234,1
245235,1
245236,1
245237,0
245238,1
245239,1
245240,1
245241,1
245242,1
245243,0
245244,1
245245,1
245246,1
245247,1
245248,0
245249,0
245250,1
245251,1
245252,0
245253,1
245254,0
245255,1
245256,0
245257,1
245258,0
245259,1
245260,0
245261,0
245262,0
245263,0
245264,0
245265,0
245266,1
245267,0
245268,1
245269,0
245270,0
245271,1
245272,0
245273,1
245274,0
245275,0
245276,0
245277,0
245278,0
245279,1
245280,1
245281,1
245282,0
245283,0
245284,0
245285,1
245286,1
245287,1
245288,1
245289,1
245290,1
245291,0
245292,0
245293,0
245294,0
245295,1
245296,1
245297,0
245298,1
245299,0
245300,1
245301,1
245302,1
245303,1
245304,0
245305,0
245306,0
245307,1
245308,0
245309,0
245310,0
245311,0
245312,1
245313,1
245314,0
245315,0
245316,0
245317,0
245318,0
245319,0
245320,1
245321,1
245322,0
245323,1
245324,1
245325,0
245326,1
245327,0
245328,0
245329,0
245330,0
245331,0
245332,0
245333,0
245334,1
245335,0
245336,1
245337,1
245338,1
245339,0
245340,1
245341,0
245342,0
245343,1
245344,1
245345,0
245346,1
245347,0
245348,1
245349,0
245350,1
245351,0
245352,0
245353,1
245354,1
245355,0
245356,1
245357,0
245358,1
245359,0
245360,0
245361,0
245362,0
245363,1
245364,0
245365,1
245366,0
245367,1
245368,0
245369,1
245370,1
245371,1
245372,0
245373,1
245374,1
245375,0
245376,1
245377,0
245378,1
245379,0
245380,0
245381,0
245382,0
245383,0
245384,1
245385,0
245386,0
245387,1
245388,0
245389,0
245390,0
245391,0
245392,0
245393,0
245394,1
245395,0
245396,0
245397,0
245398,0
245399,1
245400,1
245401,0
245402,0
245403,0
245404,1
245405,1
245406,1
245407,1
245408,0
245409,1
245410,0
245411,0
245412,0
245413,0
245414,1
245415,1
245416,0
245417,0
245418,0
245419,1
245420,1
245421,0
245422,1
245423,0
245424,1
245425,1
245426,0
245427,1
245428,0
245429,0
245430,0
245431,1
245432,0
245433,0
245434,1
245435,0
245436,1
245437,0
245438,1
245439,1
245440,0
245441,1
245442,1
245443,1
245444,0
245445,0
245446,0
245447,1
245448,1
245449,1
245450,1
245451,1
245452,0
245453,1
245454,0
245455,0
245456,1
245457,1
245458,0
245459,1
245460,0
245461,0
245462,0
245463,0
245464,0
245465,0
245466,1
245467,1
245468,1
245469,1
245470,0
245471,1
245472,1
245473,0
245474,1
245475,0
245476,1
245477,0
245478,1
245479,1
245480,1
245481,1
245482,1
245483,0
245484,0
245485,0
245486,1
245487,1
245488,0
245489,1
245490,0
245491,1
245492,1
245493,1
245494,0
245495,1
245496,0
245497,0
245498,1
245499,0
245500,1
245501,1
245502,1
245503,0
245504,0
245505,1
245506,0
245507,0
245508,1
245509,1
245510,1
245511,0
245512,1
245513,1
245514,0
245515,0
245516,1
245517,1
245518,0
245519,0
245520,1
245521,1
245522,1
245523,0
245524,0
245525,1
245526,0
245527,0
245528,1
245529,1
245530,1
245531,1
245532,1
245533,0
245534,0
245535,0
245536,0
245537,0
245538,0
245539,1
245540,1
245541,1
245542,0
245543,1
245544,0
245545,0
245546,1
245547,1
245548,1
245549,1
245550,0
245551,0
245552,0
245553,0
245554,0
245555,1
245556,0
245557,0
245558,1
245559,1
245560,1
245561,1
245562,1
245563,1
245564,1
245565,0
245566,1
245567,1
245568,0
245569,0
245570,0
245571,0
245572,0
245573,0
245574,0
245575,0
245576,0
245577,1
245578,0
245579,1
245580,1
245581,0
245582,1
245583,0
245584,1
245585,1
245586,1
245587,1
245588,1
245589,1
245590,0
245591,0
245592,1
245593,1
245594,0
245595,1
245596,1
245597,0
245598,1
245599,0
245600,1
245601,0
245602,0
245603,1
245604,1
245605,1
245606,1
245607,0
245608,0
245609,1
245610,1
245611,1
245612,1
245613,0
245614,1
245615,0
245616,1
245617,0
245618,1
245619,0
245620,1
245621,1
245622,1
245623,1
245624,1
245625,1
245626,0
245627,1
245628,1
245629,0
245630,0
245631,0
245632,1
245633,1
245634,1
245635,0
245636,1
245637,1
245638,0
245639,0
245640,1
245641,1
245642,0
245643,0
245644,1
245645,1
245646,0
245647,1
245648,0
245649,0
245650,0
245651,0
245652,1
245653,1
245654,1
245655,0
245656,1
245657,1
245658,1
245659,1
245660,1
245661,1
245662,1
245663,1
245664,0
245665,0
245666,0
245667,1
245668,0
245669,1
245670,1
245671,1
245672,0
245673,0
245674,1
245675,1
245676,0
245677,1
245678,0
245679,0
245680,1
245681,0
245682,1
245683,0
245684,1
245685,0
245686,0
245687,1
245688,0
245689,1
245690,0
245691,0
245692,1
245693,1
245694,0
245695,1
245696,0
245697,0
245698,0
245699,0
245700,1
245701,0
245702,0
245703,0
245704,0
245705,1
245706,0
245707,0
245708,1
245709,0
245710,1
245711,0
245712,0
245713,0
245714,1
245715,0
245716,1
245717,0
245718,1
245719,1
245720,1
245721,1
245722,0
245723,1
245724,1
245725,1
245726,0
245727,1
245728,0
245729,0
245730,1
245731,0
245732,1
245733,1
245734,0
245735,1
245736,0
245737,0
245738,0
245739,0
245740,0
245741,0
245742,0
245743,0
245744,0
245745,0
245746,0
245747,0
245748,1
245749,1
245750,0
245751,1
245752,0
245753,0
245754,1
245755,1
245756,1
245757,0
245758,0
245759,0
245760,0
245761,1
245762,1
245763,0
245764,1
245765,1
245766,0
245767,1
245768,1
245769,0
245770,1
245771,0
245772,0
245773,0
245774,0
245775,0
245776,0
245777,0
245778,0
245779,0
245780,1
245781,0
245782,1
245783,1
245784,1
245785,0
245786,0
245787,1
245788,1
245789,0
245790,0
245791,0
245792,0
245793,1
245794,1
245795,0
245796,1
245797,0
245798,1
245799,0
245800,1
245801,1
245802,1
245803,1
245804,0
245805,0
245806,0
245807,0
245808,1
245809,1
245810,1
245811,1
245812,1
245813,1
245814,1
245815,1
245816,1
245817,1
245818,0
245819,0
245820,0
245821,0
245822,0
245823,1
245824,1
245825,0
245826,1
245827,0
245828,1
245829,0
245830,0
245831,1
245832,1
245833,1
245834,1
245835,0
245836,1
245837,0
245838,0
245839,0
245840,0
245841,0
245842,1
245843,1
245844,1
245845,1
245846,0
245847,1
245848,0
245849,0
245850,0
245851,1
245852,0
245853,1
245854,1
245855,1
245856,1
245857,1
245858,0
245859,1
245860,0
245861,1
245862,1
245863,0
245864,0
245865,0
245866,1
245867,0
245868,1
245869,1
245870,0
245871,1
245872,1
245873,0
245874,0
245875,1
245876,0
245877,0
245878,0
245879,0
245880,1
245881,1
245882,0
245883,0
245884,1
245885,1
245886,0
245887,1
245888,0
245889,1
245890,1
245891,0
245892,1
245893,0
245894,0
245895,0
245896,1
245897,1
245898,0
245899,1
245900,0
245901,1
245902,1
245903,1
245904,0
245905,0
245906,0
245907,1
245908,0
245909,0
245910,0
245911,1
245912,1
245913,0
245914,0
245915,0
245916,1
245917,1
245918,0
245919,1
245920,0
245921,1
245922,0
245923,0
245924,1
245925,1
245926,1
245927,1
245928,1
245929,0
245930,0
245931,0
245932,0
245933,0
245934,0
245935,1
245936,1
245937,0
245938,1
245939,0
245940,0
245941,0
245942,1
245943,1
245944,1
245945,1
245946,0
245947,1
245948,0
245949,0
245950,0
245951,1
245952,1
245953,0
245954,0
245955,1
245956,1
245957,0
245958,0
245959,1
245960,0
245961,0
245962,0
245963,0
245964,0
245965,1
245966,0
245967,1
245968,0
245969,0
245970,0
245971,0
245972,1
245973,1
245974,1
245975,1
245976,1
245977,0
245978,0
245979,0
245980,1
245981,0
245982,1
245983,0
245984,1
245985,0
245986,0
245987,0
245988,0
245989,0
245990,0
245991,1
245992,1
245993,1
245994,1
245995,1
245996,0
245997,0
245998,0
245999,0
246000,0
246001,1
246002,0
246003,0
246004,0
246005,1
246006,0
246007,1
246008,0
246009,0
246010,0
246011,1
246012,1
246013,1
246014,1
246015,1
246016,0
246017,0
246018,1
246019,0
246020,1
246021,0
246022,1
246023,1
246024,0
246025,1
246026,0
246027,0
246028,0
246029,1
246030,0
246031,1
246032,0
246033,0
246034,0
246035,0
246036,1
246037,0
246038,1
246039,0
246040,0
246041,1
246042,1
246043,1
246044,0
246045,1
246046,0
246047,0
246048,1
246049,0
246050,1
246051,1
246052,0
246053,1
246054,1
246055,1
246056,1
246057,1
246058,1
246059,0
246060,0
246061,0
246062,1
246063,0
246064,0
246065,1
246066,1
246067,0
246068,1
246069,1
246070,1
246071,1
246072,0
246073,1
246074,0
246075,0
246076,1
246077,0
246078,0
246079,1
246080,1
246081,1
246082,1
246083,1
246084,1
246085,1
246086,0
246087,0
246088,1
246089,0
246090,1
246091,0
246092,1
246093,0
246094,0
246095,0
246096,0
246097,0
246098,0
246099,0
246100,1
246101,0
246102,1
246103,1
246104,1
246105,0
246106,0
246107,1
246108,0
246109,1
246110,0
246111,0
246112,0
246113,1
246114,0
246115,0
246116,0
246117,1
246118,1
246119,1
246120,0
246121,0
246122,1
246123,1
246124,0
246125,0
246126,0
246127,0
246128,1
246129,1
246130,0
246131,0
246132,1
246133,1
246134,1
246135,0
246136,1
246137,0
246138,1
246139,0
246140,1
246141,1
246142,1
246143,1
246144,1
246145,0
246146,0
246147,0
246148,0
246149,1
246150,1
246151,0
246152,0
246153,0
246154,1
246155,0
246156,1
246157,1
246158,0
246159,0
246160,1
246161,1
246162,0
246163,0
246164,0
246165,1
246166,1
246167,1
246168,1
246169,0
246170,1
246171,1
246172,0
246173,1
246174,1
246175,0
246176,0
246177,1
246178,0
246179,1
246180,0
246181,1
246182,0
246183,0
246184,1
246185,1
246186,0
246187,0
246188,0
246189,1
246190,0
246191,0
246192,1
246193,1
246194,0
246195,1
246196,1
246197,1
246198,0
246199,0
246200,0
246201,0
246202,1
246203,0
246204,0
246205,1
246206,0
246207,0
246208,1
246209,1
246210,0
246211,0
246212,0
246213,1
246214,0
246215,0
246216,1
246217,0
246218,0
246219,0
246220,0
246221,0
246222,0
246223,1
246224,0
246225,1
246226,1
246227,0
246228,0
246229,0
246230,1
246231,0
246232,1
246233,1
246234,1
246235,1
246236,1
246237,0
246238,1
246239,0
246240,1
246241,0
246242,1
246243,0
246244,0
246245,0
246246,1
246247,0
246248,1
246249,0
246250,0
246251,0
246252,1
246253,0
246254,1
246255,1
246256,0
246257,0
246258,1
246259,0
246260,0
246261,0
246262,0
246263,0
246264,0
246265,0
246266,1
246267,0
246268,1
246269,0
246270,1
246271,0
246272,0
246273,0
246274,0
246275,0
246276,0
246277,1
246278,0
246279,0
246280,0
246281,1
246282,1
246283,0
246284,0
246285,0
246286,1
246287,0
246288,1
246289,0
246290,0
246291,1
246292,1
246293,0
246294,1
246295,1
246296,0
246297,0
246298,1
246299,0
246300,0
246301,1
246302,0
246303,1
246304,1
246305,1
246306,0
246307,0
246308,0
246309,0
246310,1
246311,0
246312,0
246313,0
246314,1
246315,1
246316,1
246317,1
246318,0
246319,1
246320,1
246321,0
246322,0
246323,1
246324,0
246325,1
246326,0
246327,1
246328,1
246329,0
246330,1
246331,0
246332,0
246333,1
246334,1
246335,1
246336,1
246337,0
246338,0
246339,1
246340,0
246341,1
246342,0
246343,1
246344,0
246345,0
246346,0
246347,0
246348,0
246349,0
246350,1
246351,0
246352,1
246353,0
246354,0
246355,0
246356,1
246357,0
246358,1
246359,1
246360,0
246361,1
246362,0
246363,0
246364,0
246365,1
246366,0
246367,1
246368,0
246369,0
246370,0
246371,0
246372,0
246373,0
246374,0
246375,0
246376,0
246377,1
246378,1
246379,0
246380,1
246381,0
246382,0
246383,1
246384,0
246385,1
246386,1
246387,1
246388,0
246389,1
246390,1
246391,0
246392,1
246393,0
246394,1
246395,1
246396,1
246397,1
246398,0
246399,0
246400,0
246401,0
246402,0
246403,0
246404,1
246405,1
246406,1
246407,0
246408,0
246409,1
246410,0
246411,0
246412,0
246413,1
246414,0
246415,1
246416,0
246417,0
246418,0
246419,1
246420,1
246421,0
246422,1
246423,1
246424,1
246425,1
246426,1
246427,1
246428,0
246429,1
246430,1
246431,0
246432,0
246433,0
246434,1
246435,1
246436,1
246437,0
246438,1
246439,1
246440,1
246441,1
246442,1
246443,1
246444,0
246445,0
246446,0
246447,0
246448,0
246449,1
246450,0
246451,0
246452,0
246453,0
246454,1
246455,0
246456,0
246457,1
246458,0
246459,0
246460,0
246461,0
246462,1
246463,1
246464,1
246465,0
246466,1
246467,0
246468,0
246469,0
246470,1
246471,0
246472,1
246473,0
246474,0
246475,1
246476,1
246477,0
246478,0
246479,0
246480,1
246481,1
246482,0
246483,1
246484,0
246485,1
246486,0
246487,0
246488,0
246489,1
246490,0
246491,1
246492,1
246493,0
246494,1
246495,1
246496,0
246497,1
246498,1
246499,0
246500,0
246501,0
246502,0
246503,1
246504,0
246505,0
246506,0
246507,1
246508,0
246509,1
246510,0
246511,0
246512,1
246513,1
246514,1
246515,1
246516,1
246517,1
246518,0
246519,0
246520,1
246521,1
246522,1
246523,0
246524,1
246525,0
246526,0
246527,0
246528,0
246529,1
246530,0
246531,1
246532,0
246533,0
246534,0
246535,0
246536,0
246537,1
246538,0
246539,1
246540,1
246541,1
246542,1
246543,1
246544,0
246545,1
246546,1
246547,0
246548,1
246549,1
246550,0
246551,0
246552,0
246553,1
246554,1
246555,1
246556,1
246557,0
246558,0
246559,1
246560,1
246561,1
246562,0
246563,0
246564,1
246565,0
246566,1
246567,0
246568,1
246569,0
246570,1
246571,0
246572,1
246573,1
246574,0
246575,0
246576,1
246577,1
246578,1
246579,0
246580,0
246581,1
246582,1
246583,0
246584,1
246585,1
246586,1
246587,1
246588,1
246589,1
246590,0
246591,1
246592,1
246593,1
246594,0
246595,0
246596,0
246597,1
246598,1
246599,0
246600,1
246601,1
246602,0
246603,0
246604,0
246605,0
246606,0
246607,1
246608,0
246609,0
246610,1
246611,0
246612,0
246613,0
246614,1
246615,0
246616,0
246617,0
246618,1
246619,0
246620,0
246621,0
246622,0
246623,1
246624,1
246625,0
246626,1
246627,0
246628,0
246629,0
246630,1
246631,0
246632,1
246633,0
246634,0
246635,1
246636,0
246637,1
246638,1
246639,0
246640,0
246641,0
246642,1
246643,0
246644,0
246645,1
246646,1
246647,1
246648,1
246649,0
246650,1
246651,0
246652,0
246653,1
246654,0
246655,0
246656,1
246657,1
246658,1
246659,1
246660,0
246661,0
246662,1
246663,1
246664,1
246665,1
246666,1
246667,0
246668,0
246669,1
246670,0
246671,0
246672,1
246673,0
246674,0
246675,1
246676,0
246677,1
246678,1
246679,0
246680,1
246681,0
246682,1
246683,0
246684,1
246685,1
246686,0
246687,0
246688,1
246689,1
246690,0
246691,0
246692,1
246693,0
246694,0
246695,1
246696,1
246697,1
246698,0
246699,0
246700,0
246701,1
246702,1
246703,1
246704,1
246705,1
246706,0
246707,0
246708,1
246709,1
246710,1
246711,1
246712,0
246713,0
246714,0
246715,1
246716,0
246717,1
246718,0
246719,1
246720,0
246721,0
246722,0
246723,1
246724,0
246725,1
246726,1
246727,0
246728,1
246729,0
246730,1
246731,0
246732,1
246733,1
246734,0
246735,0
246736,0
246737,0
246738,0
246739,0
246740,0
246741,1
246742,0
246743,0
246744,1
246745,0
246746,0
246747,1
246748,0
246749,1
246750,0
246751,1
246752,1
246753,1
246754,1
246755,0
246756,1
246757,1
246758,0
246759,1
246760,0
246761,1
246762,0
246763,0
246764,1
246765,1
246766,0
246767,1
246768,0
246769,0
246770,0
246771,1
246772,0
246773,1
246774,1
246775,1
246776,0
246777,1
246778,0
246779,0
246780,1
246781,0
246782,1
246783,0
246784,0
246785,1
246786,1
246787,0
246788,0
246789,1
246790,0
246791,0
246792,0
246793,1
246794,0
246795,1
246796,1
246797,0
246798,1
246799,0
246800,1
246801,0
246802,1
246803,0
246804,1
246805,0
246806,1
246807,1
246808,1
246809,1
246810,0
246811,0
246812,1
246813,0
246814,0
246815,0
246816,0
246817,0
246818,1
246819,1
246820,1
246821,0
246822,1
246823,0
246824,1
246825,0
246826,1
246827,0
246828,1
246829,1
246830,1
246831,1
246832,0
246833,1
246834,1
246835,0
246836,0
246837,0
246838,1
246839,1
246840,0
246841,0
246842,0
246843,0
246844,0
246845,0
246846,0
246847,0
246848,1
246849,1
246850,1
246851,1
246852,0
246853,1
246854,0
246855,0
246856,0
246857,1
246858,1
246859,1
246860,0
246861,1
246862,1
246863,0
246864,1
246865,1
246866,1
246867,1
246868,0
246869,1
246870,1
246871,1
246872,0
246873,1
246874,0
246875,0
246876,0
246877,0
246878,0
246879,1
246880,0
246881,0
246882,0
246883,1
246884,1
246885,0
246886,1
246887,0
246888,1
246889,0
246890,0
246891,1
246892,1
246893,0
246894,0
246895,0
246896,1
246897,0
246898,1
246899,1
246900,0
246901,0
246902,0
246903,0
246904,1
246905,1
246906,1
246907,1
246908,0
246909,0
246910,0
246911,1
246912,0
246913,1
246914,1
246915,1
246916,1
246917,0
246918,0
246919,0
246920,1
246921,0
246922,1
246923,1
246924,0
246925,1
246926,1
246927,1
246928,0
246929,0
246930,0
246931,1
246932,0
246933,0
246934,1
246935,1
246936,1
246937,0
246938,0
246939,0
246940,0
246941,1
246942,0
246943,0
246944,0
246945,0
246946,0
246947,0
246948,1
246949,0
246950,1
246951,1
246952,1
246953,0
246954,0
246955,1
246956,0
246957,1
246958,0
246959,1
246960,1
246961,0
246962,0
246963,0
246964,0
246965,1
246966,0
246967,0
246968,0
246969,0
246970,0
246971,0
246972,0
246973,1
246974,1
246975,1
246976,0
246977,0
246978,1
246979,0
246980,0
246981,1
246982,0
246983,1
246984,1
246985,1
246986,1
246987,1
246988,1
246989,0
246990,0
246991,1
246992,1
246993,0
246994,1
246995,1
246996,1
246997,0
246998,0
246999,0
247000,1
247001,0
247002,0
247003,0
247004,1
247005,0
247006,1
247007,0
247008,0
247009,1
247010,0
247011,0
247012,1
247013,1
247014,0
247015,0
247016,1
247017,0
247018,0
247019,0
247020,0
247021,1
247022,1
247023,0
247024,1
247025,0
247026,1
247027,1
247028,0
247029,0
247030,1
247031,0
247032,0
247033,0
247034,0
247035,1
247036,0
247037,0
247038,0
247039,0
247040,1
247041,0
247042,0
247043,1
247044,0
247045,1
247046,0
247047,1
247048,1
247049,0
247050,0
247051,1
247052,1
247053,0
247054,1
247055,1
247056,0
247057,0
247058,1
247059,0
247060,0
247061,0
247062,0
247063,0
247064,1
247065,1
247066,1
247067,0
247068,0
247069,1
247070,1
247071,1
247072,0
247073,0
247074,0
247075,1
247076,1
247077,0
247078,1
247079,0
247080,0
247081,1
247082,0
247083,0
247084,1
247085,1
247086,0
247087,0
247088,0
247089,1
247090,0
247091,1
247092,0
247093,1
247094,1
247095,0
247096,1
247097,1
247098,1
247099,0
247100,0
247101,0
247102,1
247103,0
247104,1
247105,0
247106,1
247107,1
247108,0
247109,1
247110,0
247111,0
247112,0
247113,0
247114,0
247115,0
247116,0
247117,0
247118,0
247119,0
247120,0
247121,1
247122,0
247123,1
247124,0
247125,1
247126,1
247127,0
247128,0
247129,0
247130,0
247131,0
247132,1
247133,1
247134,0
247135,0
247136,1
247137,1
247138,0
247139,0
247140,1
247141,1
247142,0
247143,0
247144,0
247145,0
247146,0
247147,0
247148,1
247149,1
247150,0
247151,0
247152,0
247153,1
247154,0
247155,1
247156,0
247157,0
247158,1
247159,1
247160,1
247161,1
247162,1
247163,0
247164,1
247165,1
247166,0
247167,0
247168,0
247169,0
247170,0
247171,1
247172,0
247173,1
247174,0
247175,0
247176,0
247177,0
247178,1
247179,0
247180,1
247181,1
247182,0
247183,1
247184,1
247185,1
247186,1
247187,1
247188,1
247189,0
247190,0
247191,0
247192,1
247193,1
247194,0
247195,1
247196,0
247197,0
247198,1
247199,0
247200,1
247201,0
247202,1
247203,1
247204,0
247205,1
247206,1
247207,1
247208,0
247209,0
247210,0
247211,1
247212,1
247213,0
247214,0
247215,0
247216,0
247217,1
247218,1
247219,0
247220,0
247221,0
247222,0
247223,0
247224,1
247225,1
247226,0
247227,0
247228,0
247229,0
247230,1
247231,1
247232,0
247233,1
247234,1
247235,0
247236,0
247237,0
247238,1
247239,1
247240,1
247241,1
247242,0
247243,1
247244,0
247245,1
247246,0
247247,0
247248,0
247249,0
247250,0
247251,1
247252,0
247253,0
247254,1
247255,0
247256,1
247257,0
247258,0
247259,0
247260,1
247261,0
247262,1
247263,1
247264,0
247265,0
247266,0
247267,1
247268,1
247269,1
247270,1
247271,1
247272,0
247273,1
247274,1
247275,1
247276,0
247277,0
247278,1
247279,0
247280,0
247281,1
247282,0
247283,0
247284,1
247285,0
247286,0
247287,1
247288,1
247289,0
247290,1
247291,0
247292,1
247293,1
247294,1
247295,0
247296,0
247297,1
247298,0
247299,0
247300,1
247301,0
247302,1
247303,1
247304,0
247305,1
247306,0
247307,0
247308,1
247309,0
247310,0
247311,1
247312,0
247313,1
247314,1
247315,1
247316,0
247317,1
247318,0
247319,1
247320,0
247321,1
247322,0
247323,0
247324,0
247325,1
247326,0
247327,0
247328,0
247329,0
247330,0
247331,0
247332,0
247333,0
247334,0
247335,0
247336,0
247337,0
247338,0
247339,1
247340,1
247341,0
247342,0
247343,1
247344,0
247345,0
247346,1
247347,0
247348,1
247349,1
247350,0
247351,1
247352,1
247353,1
247354,1
247355,0
247356,1
247357,0
247358,0
247359,1
247360,0
247361,1
247362,0
247363,1
247364,0
247365,0
247366,0
247367,0
247368,1
247369,1
247370,1
247371,0
247372,0
247373,1
247374,0
247375,1
247376,0
247377,1
247378,1
247379,1
247380,0
247381,0
247382,1
247383,1
247384,0
247385,0
247386,1
247387,0
247388,1
247389,1
247390,0
247391,1
247392,0
247393,0
247394,0
247395,1
247396,0
247397,0
247398,0
247399,0
247400,0
247401,1
247402,1
247403,1
247404,1
247405,0
247406,0
247407,1
247408,0
247409,1
247410,1
247411,1
247412,0
247413,0
247414,1
247415,1
247416,0
247417,0
247418,1
247419,0
247420,0
247421,1
247422,1
247423,0
247424,1
247425,0
247426,0
247427,0
247428,0
247429,1
247430,1
247431,0
247432,0
247433,1
247434,1
247435,0
247436,1
247437,0
247438,0
247439,1
247440,1
247441,1
247442,1
247443,0
247444,0
247445,1
247446,1
247447,0
247448,1
247449,0
247450,0
247451,0
247452,1
247453,0
247454,1
247455,0
247456,0
247457,1
247458,1
247459,0
247460,0
247461,1
247462,0
247463,1
247464,1
247465,1
247466,1
247467,0
247468,1
247469,1
247470,0
247471,0
247472,1
247473,1
247474,1
247475,1
247476,1
247477,0
247478,0
247479,0
247480,0
247481,1
247482,0
247483,1
247484,0
247485,0
247486,0
247487,1
247488,0
247489,1
247490,1
247491,1
247492,0
247493,1
247494,0
247495,1
247496,0
247497,0
247498,0
247499,1
247500,1
247501,0
247502,0
247503,1
247504,0
247505,1
247506,1
247507,1
247508,1
247509,1
247510,0
247511,1
247512,0
247513,1
247514,1
247515,0
247516,0
247517,0
247518,0
247519,0
247520,0
247521,0
247522,0
247523,1
247524,1
247525,0
247526,0
247527,1
247528,1
247529,1
247530,1
247531,1
247532,1
247533,0
247534,0
247535,1
247536,1
247537,1
247538,1
247539,1
247540,1
247541,1
247542,0
247543,0
247544,1
247545,1
247546,1
247547,0
247548,0
247549,1
247550,1
247551,1
247552,0
247553,0
247554,1
247555,0
247556,0
247557,0
247558,0
247559,0
247560,0
247561,0
247562,0
247563,1
247564,1
247565,1
247566,1
247567,0
247568,0
247569,1
247570,0
247571,1
247572,1
247573,0
247574,1
247575,1
247576,1
247577,1
247578,0
247579,0
247580,1
247581,0
247582,1
247583,1
247584,1
247585,0
247586,1
247587,1
247588,1
247589,1
247590,1
247591,1
247592,0
247593,0
247594,1
247595,0
247596,0
247597,1
247598,0
247599,1
247600,1
247601,1
247602,0
247603,1
247604,1
247605,1
247606,1
247607,0
247608,1
247609,0
247610,1
247611,0
247612,0
247613,0
247614,1
247615,0
247616,0
247617,1
247618,0
247619,1
247620,0
247621,1
247622,0
247623,1
247624,1
247625,1
247626,1
247627,1
247628,0
247629,1
247630,1
247631,0
247632,1
247633,0
247634,0
247635,0
247636,0
247637,1
247638,0
247639,0
247640,0
247641,0
247642,1
247643,0
247644,0
247645,0
247646,1
247647,0
247648,0
247649,0
247650,0
247651,0
247652,1
247653,0
247654,0
247655,0
247656,1
247657,1
247658,0
247659,1
247660,1
247661,0
247662,1
247663,0
247664,0
247665,0
247666,0
247667,0
247668,1
247669,0
247670,0
247671,0
247672,1
247673,0
247674,0
247675,0
247676,1
247677,1
247678,0
247679,0
247680,1
247681,1
247682,1
247683,0
247684,0
247685,1
247686,0
247687,0
247688,0
247689,0
247690,0
247691,1
247692,0
247693,0
247694,0
247695,0
247696,1
247697,0
247698,1
247699,1
247700,1
247701,0
247702,0
247703,1
247704,1
247705,0
247706,1
247707,1
247708,0
247709,0
247710,0
247711,0
247712,0
247713,1
247714,1
247715,1
247716,1
247717,1
247718,1
247719,1
247720,0
247721,1
247722,0
247723,0
247724,0
247725,0
247726,0
247727,1
247728,1
247729,0
247730,1
247731,1
247732,0
247733,1
247734,1
247735,1
247736,0
247737,1
247738,1
247739,0
247740,1
247741,0
247742,1
247743,0
247744,1
247745,0
247746,0
247747,0
247748,1
247749,1
247750,0
247751,1
247752,0
247753,1
247754,1
247755,1
247756,1
247757,1
247758,0
247759,0
247760,0
247761,0
247762,1
247763,0
247764,0
247765,0
247766,0
247767,1
247768,1
247769,1
247770,0
247771,1
247772,0
247773,0
247774,0
247775,0
247776,1
247777,0
247778,0
247779,0
247780,0
247781,0
247782,0
247783,1
247784,1
247785,1
247786,1
247787,1
247788,1
247789,0
247790,0
247791,1
247792,0
247793,1
247794,1
247795,0
247796,1
247797,0
247798,0
247799,1
247800,1
247801,0
247802,0
247803,0
247804,1
247805,0
247806,0
247807,1
247808,1
247809,0
247810,0
247811,0
247812,0
247813,0
247814,1
247815,1
247816,0
247817,0
247818,1
247819,1
247820,0
247821,0
247822,1
247823,1
247824,1
247825,1
247826,0
247827,1
247828,0
247829,0
247830,1
247831,0
247832,0
247833,0
247834,1
247835,1
247836,0
247837,1
247838,1
247839,1
247840,1
247841,0
247842,1
247843,1
247844,1
247845,1
247846,0
247847,0
247848,1
247849,0
247850,1
247851,1
247852,1
247853,0
247854,1
247855,1
247856,0
247857,1
247858,1
247859,1
247860,0
247861,1
247862,0
247863,0
247864,1
247865,1
247866,1
247867,0
247868,1
247869,0
247870,1
247871,0
247872,0
247873,0
247874,1
247875,0
247876,0
247877,1
247878,0
247879,1
247880,1
247881,0
247882,1
247883,0
247884,1
247885,1
247886,1
247887,0
247888,1
247889,1
247890,0
247891,1
247892,0
247893,1
247894,0
247895,0
247896,0
247897,0
247898,1
247899,1
247900,0
247901,1
247902,0
247903,1
247904,0
247905,0
247906,0
247907,0
247908,0
247909,1
247910,0
247911,0
247912,1
247913,1
247914,0
247915,1
247916,0
247917,1
247918,1
247919,0
247920,0
247921,0
247922,1
247923,1
247924,1
247925,1
247926,0
247927,0
247928,0
247929,1
247930,1
247931,0
247932,1
247933,0
247934,0
247935,1
247936,0
247937,1
247938,0
247939,0
247940,0
247941,1
247942,1
247943,1
247944,0
247945,1
247946,1
247947,1
247948,0
247949,1
247950,1
247951,1
247952,1
247953,1
247954,1
247955,0
247956,0
247957,0
247958,1
247959,1
247960,1
247961,0
247962,0
247963,0
247964,1
247965,1
247966,1
247967,1
247968,1
247969,0
247970,1
247971,1
247972,1
247973,0
247974,1
247975,1
247976,0
247977,1
247978,0
247979,0
247980,1
247981,1
247982,1
247983,0
247984,1
